Average ⬆️,IFEval Raw,IFEval,BBH Raw,BBH,MATH Lvl 5 Raw,MATH Lvl 5,GPQA Raw,GPQA,MUSR Raw,MUSR,MMLU-PRO Raw,MMLU-PRO,#Params (B),CO₂ cost (kg)
12.132145545921874,0.319238509377341,31.9238509377341,0.3400959483013824,8.029776912286984,0.24622356495468278,24.622356495468278,0.25922818791946306,1.230425055928408,0.3768229166666666,5.002864583333332,0.11785239361702128,1.9835992907801419,3.086,2.3615763771653406
19.491817924739056,0.5247687247614108,52.47687247614108,0.42562150225923556,19.34889807323965,0.13595166163141995,13.595166163141995,0.26593959731543626,2.1252796420581683,0.3794583333333333,5.165625000000001,0.3181515957446808,24.23906619385342,8.03,2.7974026325717554
20.424552077662117,0.35178659290682057,35.178659290682056,0.46701787510868176,24.8577369132814,0.1299093655589124,12.990936555891238,0.3062080536912752,7.494407158836691,0.43864583333333335,14.397395833333333,0.3486535904255319,27.628176713947987,8.03,1.4376684950180103
16.118457218023075,0.2688544173903022,26.88544173903022,0.4314193495860012,19.152364282090307,0.26963746223564955,26.963746223564954,0.26593959731543626,2.1252796420581683,0.33034375,0.8263020833333333,0.28681848404255317,20.75760933806146,6.91,1.4919779154384423
14.182289143173433,0.27562423259174545,27.562423259174547,0.41436913375897894,16.87354725795866,0.1608761329305136,16.08761329305136,0.25838926174496646,1.1185682326621946,0.35092708333333333,4.199218749999999,0.2732712765957447,19.252364066193852,6.91,2.148219574988251
14.343669671742774,0.24012841482821137,24.012841482821138,0.4173460154515302,18.388095615027524,0.03851963746223565,3.8519637462235647,0.26593959731543626,2.1252796420581683,0.47709375000000004,19.936718749999997,0.25972406914893614,17.747118794326237,8.03,2.3322217617350347
4.872902485288683,0.1470298807164989,14.702988071649889,0.3267744702957652,6.894934050796576,0.017371601208459216,1.7371601208459215,0.2348993288590604,0.0,0.36323958333333334,2.8382812499999996,0.12757646276595744,3.064051418439715,39.927,5.919638730114153
11.247711953182252,0.2451240486353985,24.51240486353985,0.34039444943326375,7.93648440557281,0.25604229607250756,25.604229607250755,0.2525167785234899,0.33557046979865535,0.35694791666666664,1.951822916666666,0.16431183510638298,7.145759456264774,1.777,1.1626300441273092
11.33461581083953,0.3866828902866616,38.66828902866616,0.2910111436321769,2.133152068631521,0.18957703927492447,18.957703927492446,0.2575503355704698,1.0067114093959737,0.3846354166666666,5.646093750000001,0.11436170212765957,1.595744680851063,7.613,0.7121244370774158
27.639223265636087,0.477083028586373,47.7083028586373,0.5364362696398749,34.84254498655976,0.37462235649546827,37.46223564954683,0.25922818791946306,1.230425055928408,0.41384375,9.963802083333334,0.41165226063829785,34.62802895981088,7.616,1.5728705744515559
29.97819251596781,0.4721871301480073,47.21871301480073,0.5606785565640195,37.080153817355196,0.3164652567975831,31.64652567975831,0.3263422818791946,10.17897091722595,0.4515416666666667,14.942708333333334,0.44921875,38.802083333333336,7.616,1.297734001048624
34.32632733409121,0.7332211864519476,73.32211864519475,0.6044352897552882,43.42455936867185,0.22280966767371602,22.280966767371602,0.3540268456375839,13.870246085011187,0.45947916666666666,16.66822916666666,0.4275265957446808,36.3918439716312,10.159,4.596031436815906
30.275058582706105,0.4757343847657549,47.57343847657549,0.5709361538590277,38.585326990506125,0.31419939577039274,31.419939577039273,0.32550335570469796,10.067114093959727,0.4541458333333333,15.534895833333335,0.44622672872340424,38.46963652482269,7.616,1.268015219938996
37.13002133952593,0.5008632650256873,50.08632650256874,0.6550130348108012,50.433898707168744,0.35725075528700906,35.725075528700906,0.38926174496644295,18.568232662192393,0.4792604166666667,19.274218750000003,0.5382313829787234,48.69237588652482,14.766,3.7498913058726506
26.186081920716532,0.3528604103777976,35.28604103777975,0.6023380603196266,43.61576498719506,0.05211480362537765,5.211480362537765,0.3389261744966443,11.85682326621924,0.48217708333333337,20.23880208333333,0.4681682180851064,40.90757978723404,34.389,6.572984679569464
